name,time,lon,lat,speed,direction,status,location,id
陕AU7970,"2011-06-17 05:31:00.0",108.990465,34.264689,0,0,7,柿园路,237920
陕AU7970,"2011-06-17 05:31:30.0",108.99048,34.264698,0,0,7,柿园路,239037
陕AU7970,"2011-06-17 05:32:00.0",108.990476,34.264704,0,0,7,柿园路,240543
陕AU7970,"2011-06-17 05:32:30.0",108.990473,34.264702,0,0,7,柿园路,242052
陕AU7970,"2011-06-17 05:33:00.0",108.990467,34.264693,0,0,7,柿园路,243558
陕AU7970,"2011-06-17 05:33:30.0",108.990471,34.264691,0,0,7,柿园路,237643
陕AU7970,"2011-06-17 05:34:00.0",108.990482,34.264706,0,0,7,柿园路,239145
陕AU7970,"2011-06-17 05:34:30.0",108.990462,34.264685,0,0,7,柿园路,240661
陕AU7970,"2011-06-17 05:34:59.0",108.990477,34.2647,0,0,7,柿园路,242174
陕AU7970,"2011-06-17 05:35:29.0",108.990462,34.264687,0,0,7,柿园路,250715
陕AU7970,"2011-06-17 05:36:00.0",108.990461,34.264688,0,0,7,柿园路,244286
陕AU7970,"2011-06-17 05:36:30.0",108.990481,34.264698,0,0,7,柿园路,245781
陕AU7970,"2011-06-17 05:37:00.0",108.990465,34.264686,0,0,7,柿园路,247277
陕AU7970,"2011-06-17 05:37:30.0",108.990474,34.264698,0,0,4,柿园路,248764
陕AU7970,"2011-06-17 05:38:00.0",108.990513,34.264854,1,208,4,柿园路,250245
陕AU7970,"2011-06-17 05:38:30.0",108.989238,34.263745,27,220,4,龙渠堡,251374
陕AU7970,"2011-06-17 05:39:00.0",108.99046,34.264784,1,352,4,柿园路,244960
陕AU7970,"2011-06-17 05:39:30.0",108.990512,34.264767,0,72,4,柿园路,246465
陕AU7970,"2011-06-17 05:40:00.0",108.990404,34.264738,0,150,4,柿园路,247957
陕AU7970,"2011-06-17 05:40:29.0",108.990328,34.264688,0,238,4,新郭门,249449
陕AU7970,"2011-06-17 05:41:00.0",108.990392,34.264671,0,346,4,新郭门,250957
陕AU7970,"2011-06-17 05:41:30.0",108.990566,34.264556,0,0,4,新郭门,244532
陕AU7970,"2011-06-17 05:42:00.0",108.990477,34.264265,0,0,4,新郭门,246023
陕AU7970,"2011-06-17 05:42:30.0",108.990511,34.263951,0,0,4,新郭门,247524
陕AU7970,"2011-06-17 05:43:00.0",108.990531,34.26397,0,0,4,新郭门,249025
陕AU7970,"2011-06-17 05:43:30.0",108.990514,34.263962,0,0,4,新郭门,250519
陕AU7970,"2011-06-17 05:44:00.0",108.990507,34.263954,0,0,4,新郭门,243582
陕AU7970,"2011-06-17 05:44:30.0",108.990509,34.263954,0,0,4,新郭门,245709
陕AU7970,"2011-06-17 05:45:00.0",108.990515,34.263961,0,0,4,新郭门,247223
陕AU7970,"2011-06-17 05:45:30.0",108.990513,34.263952,0,0,4,新郭门,248729
陕AU7970,"2011-06-17 05:46:01.0",108.990512,34.263958,0,0,4,新郭门,250227
陕AU7970,"2011-06-17 05:46:31.0",108.990524,34.263966,0,0,4,新郭门,258998
陕AU7970,"2011-06-17 05:47:01.0",108.990514,34.263956,0,0,4,新郭门,253102
陕AU7970,"2011-06-17 05:47:31.0",108.990523,34.263961,0,0,4,新郭门,254605
陕AU7970,"2011-06-17 05:48:01.0",108.990533,34.263966,0,0,4,新郭门,256096
陕AU7970,"2011-06-17 05:48:31.0",108.990509,34.263949,0,0,4,新郭门,257585
陕AU7970,"2011-06-17 05:49:01.0",108.990608,34.26398,0,0,4,新郭门,259093
陕AU7970,"2011-06-17 05:49:31.0",108.990611,34.263989,0,0,4,新郭门,251806
陕AU7970,"2011-06-17 05:50:01.0",108.990613,34.263986,0,0,4,新郭门,253175
陕AU7970,"2011-06-17 05:50:31.0",108.990584,34.264112,0,0,4,柿园路,254677
陕AU7970,"2011-06-17 05:51:03.0",108.990613,34.264052,0,0,4,新郭门,256172
陕AU7970,"2011-06-17 05:51:32.0",108.990714,34.264013,0,0,4,新郭门,257686
陕AU7970,"2011-06-17 05:52:02.0",108.990716,34.264085,0,0,4,新郭门,252282
陕AU7970,"2011-06-17 05:52:32.0",108.990763,34.26412,0,0,4,新郭门,253776
陕AU7970,"2011-06-17 05:53:02.0",108.990744,34.264106,0,0,4,新郭门,255273
陕AU7970,"2011-06-17 05:53:32.0",108.99076,34.264111,0,0,4,新郭门,256777
陕AU7970,"2011-06-17 05:54:02.0",108.990741,34.264097,0,0,4,新郭门,257895
陕AU7970,"2011-06-17 05:54:32.0",108.990694,34.26418,0,266,4,新郭门,259384
陕AU7970,"2011-06-17 05:55:02.0",108.990699,34.264194,0,0,4,新郭门,253489
陕AU7970,"2011-06-17 05:55:32.0",108.990713,34.264204,0,0,4,新郭门,254983
陕AU7970,"2011-06-17 05:56:02.0",108.990619,34.264027,0,0,4,新郭门,256492
陕AU7970,"2011-06-17 05:56:32.0",108.990613,34.264021,0,0,4,新郭门,257996
陕AU7970,"2011-06-17 05:57:01.0",108.990606,34.26402,0,0,4,新郭门,266529
陕AU7970,"2011-06-17 05:57:31.0",108.990625,34.264038,0,0,4,新郭门,260129
陕AU7970,"2011-06-17 05:58:01.0",108.990618,34.264021,0,0,4,新郭门,261626
陕AU7970,"2011-06-17 05:58:31.0",108.990603,34.264018,0,0,4,新郭门,263120
陕AU7970,"2011-06-17 05:59:01.0",108.990615,34.264028,0,0,4,新郭门,264634
陕AU7970,"2011-06-17 05:59:31.0",108.990607,34.264015,0,0,4,新郭门,266122
陕AU7970,"2011-06-17 06:00:01.0",108.990623,34.264028,0,0,4,新郭门,259729
陕AU7970,"2011-06-17 06:00:31.0",108.990626,34.264037,0,0,4,新郭门,261233
陕AU7970,"2011-06-17 06:01:01.0",108.99061,34.264017,0,0,4,新郭门,262734
陕AU7970,"2011-06-17 06:01:33.0",108.990611,34.26402,0,0,4,新郭门,264227
陕AU7970,"2011-06-17 06:02:02.0",108.990629,34.264038,0,0,4,新郭门,265741
陕AU7970,"2011-06-17 06:02:32.0",108.990623,34.264039,0,0,4,新郭门,267233
陕AU7970,"2011-06-17 06:03:02.0",108.990629,34.264034,0,0,4,null,260844
陕AU7970,"2011-06-17 06:03:32.0",108.990625,34.264032,0,0,4,新郭门,262348
陕AU7970,"2011-06-17 06:04:02.0",108.990603,34.264022,0,0,4,新郭门,263849
陕AU7970,"2011-06-17 06:04:32.0",108.990612,34.264015,0,0,4,新郭门,265340
陕AU7970,"2011-06-17 06:05:02.0",108.990612,34.264019,0,0,4,新郭门,266850
陕AU7970,"2011-06-17 06:05:32.0",108.990603,34.264017,0,0,4,新郭门,259962
陕AU7970,"2011-06-17 06:06:02.0",108.990625,34.264024,0,0,4,新郭门,262472
陕AU7970,"2011-06-17 06:06:32.0",108.990619,34.264025,0,0,4,新郭门,263974
陕AU7970,"2011-06-17 06:07:02.0",108.990631,34.264034,0,0,4,新郭门,265476
陕AU7970,"2011-06-17 06:07:31.0",108.990611,34.264015,0,0,4,新郭门,260969
陕AU7970,"2011-06-17 06:08:01.0",108.990611,34.264016,0,0,4,新郭门,268343
陕AU7970,"2011-06-17 06:08:31.0",108.990397,34.263959,0,0,4,新郭门,269837
陕AU7970,"2011-06-17 06:09:01.0",108.990416,34.263969,0,0,4,新郭门,271332
陕AU7970,"2011-06-17 06:09:31.0",108.990621,34.264077,0,0,4,新郭门,272842
陕AU7970,"2011-06-17 06:10:01.0",108.99061,34.264067,0,0,4,新郭门,274388
陕AU7970,"2011-06-17 06:10:31.0",108.990629,34.264085,0,0,4,新郭门,274974
陕AU7970,"2011-06-17 06:11:01.0",108.99061,34.264071,0,0,4,新郭门,268467
陕AU7970,"2011-06-17 06:11:33.0",108.990624,34.264083,0,0,4,新郭门,269973
陕AU7970,"2011-06-17 06:12:03.0",108.990728,34.264166,0,0,4,新郭门,271475
陕AU7970,"2011-06-17 06:12:33.0",108.990736,34.264171,0,0,4,新郭门,272968
陕AU7970,"2011-06-17 06:13:03.0",108.99049,34.263231,24,192,4,新郭门,274475
陕AU7970,"2011-06-17 06:13:32.0",108.990625,34.264138,0,0,4,新郭门,269113
陕AU7970,"2011-06-17 06:14:02.0",108.99063,34.264136,0,0,4,新郭门,270610
陕AU7970,"2011-06-17 06:14:32.0",108.990631,34.264135,0,0,4,新郭门,272106
陕AU7970,"2011-06-17 06:15:02.0",108.990646,34.264155,0,0,4,新郭门,273608
陕AU7970,"2011-06-17 06:15:32.0",108.990645,34.264155,0,0,4,新郭门,275108
陕AU7970,"2011-06-17 06:16:02.0",108.990644,34.264147,0,0,4,新郭门,269236
陕AU7970,"2011-06-17 06:16:33.0",108.990642,34.264147,0,0,4,新郭门,270742
陕AU7970,"2011-06-17 06:17:03.0",108.990645,34.264148,0,0,4,新郭门,272245
陕AU7970,"2011-06-17 06:17:33.0",108.990622,34.264138,0,0,4,新郭门,273749
陕AU7970,"2011-06-17 06:18:03.0",108.990732,34.264076,11,86,4,新郭门,282249
陕AU7970,"2011-06-17 06:18:32.0",108.993386,34.264187,33,92,4,新郭门,275860
陕AU7970,"2011-06-17 06:19:02.0",108.995309,34.263395,35,180,4,兴庆路,277365
陕AU7970,"2011-06-17 06:19:32.0",108.995449,34.260914,20,162,4,兴庆路,278873
陕AU7970,"2011-06-17 06:20:02.0",108.995697,34.262714,27,354,4,兴庆路,280370
陕AU7970,"2011-06-17 06:20:32.0",108.995637,34.265235,38,0,4,互助路,281866
陕AU7970,"2011-06-17 06:21:02.0",108.995734,34.268082,31,2,4,兴庆路,275514
陕AU7970,"2011-06-17 06:21:33.0",108.995076,34.269597,14,20,4,兴庆北路,277023
陕AU7970,"2011-06-17 06:22:03.0",108.99546,34.27275,24,344,4,兴庆路,278523
陕AU7970,"2011-06-17 06:22:33.0",108.995663,34.275501,35,358,4,长乐西路,280033
陕AU7970,"2011-06-17 06:23:03.0",108.995759,34.277319,18,8,4,金桂路,281539
陕AU7970,"2011-06-17 06:23:33.0",108.995748,34.278803,29,2,4,西京大道,283045
陕AU7970,"2011-06-17 06:24:03.0",108.995692,34.28159,38,0,4,四合窑,276664
陕AU7970,"2011-06-17 06:24:32.0",108.995917,34.285074,31,20,4,北四合窑,278172
陕AU7970,"2011-06-17 06:25:02.0",108.996382,34.289853,0,0,4,华清西路,279670
陕AU7970,"2011-06-17 06:25:32.0",108.996011,34.291805,31,328,4,华清西路,281172
陕AU7970,"2011-06-17 06:26:02.0",108.995718,34.294416,31,0,4,含元路,283055
陕AU7970,"2011-06-17 06:26:32.0",108.995247,34.293594,20,224,4,含元路,277179
陕AU7970,"2011-06-17 06:27:04.0",108.993015,34.293506,14,272,4,含元路,278686
陕AU7970,"2011-06-17 06:27:34.0",108.992852,34.2936,0,0,4,含元路,280182
陕AU7970,"2011-06-17 06:28:04.0",108.992562,34.293474,0,0,4,含元路,281686
陕AU7970,"2011-06-17 06:28:34.0",108.992562,34.293471,0,0,4,含元路,290399
陕AU7970,"2011-06-17 06:29:04.0",108.992558,34.293478,0,0,4,含元路,284161
陕AU7970,"2011-06-17 06:29:33.0",108.992578,34.293491,0,0,4,含元路,285659
陕AU7970,"2011-06-17 06:30:03.0",108.992556,34.293472,0,0,4,含元路,287154
陕AU7970,"2011-06-17 06:30:33.0",108.993314,34.293495,29,84,4,含元路,288648
陕AU7970,"2011-06-17 06:31:03.0",108.995235,34.293167,14,172,4,含元路,290144
陕AU7970,"2011-06-17 06:31:33.0",108.995081,34.291813,24,212,4,六合窑,290763
陕AU7970,"2011-06-17 06:32:03.0",108.995396,34.289823,27,176,4,华清路,284289
陕AU7970,"2011-06-17 06:32:33.0",108.995555,34.287509,25,176,4,华清西路,286162
陕AU7970,"2011-06-17 06:33:03.0",108.995569,34.286699,0,0,4,北四合窑,287668
陕AU7970,"2011-06-17 06:33:33.0",108.995553,34.281268,31,184,4,四合窑,289239
陕AU7970,"2011-06-17 06:34:03.0",108.995446,34.279401,24,178,4,西京大道,283816
陕AU7970,"2011-06-17 06:34:33.0",108.995425,34.27765,22,178,4,金桂路,285314
陕AU7970,"2011-06-17 06:35:03.0",108.995412,34.27617,7,186,4,二环路沿线商业经济带长乐西路,286814
陕AU7970,"2011-06-17 06:35:32.0",108.995385,34.274436,20,180,4,兴庆路,288372
陕AU7970,"2011-06-17 06:36:02.0",108.995298,34.272564,24,174,4,兴庆路,289816
陕AU7970,"2011-06-17 06:36:32.0",108.995761,34.270202,0,0,4,二环路沿线商业经济带伞塔路,283962
陕AU7970,"2011-06-17 06:37:03.0",108.995548,34.270114,0,0,4,伞塔路,285465
陕AU7970,"2011-06-17 06:37:33.0",108.995552,34.27012,0,0,4,伞塔路,286977
陕AU7970,"2011-06-17 06:38:03.0",108.995555,34.27012,0,0,4,伞塔路,289434
陕AU7970,"2011-06-17 06:38:33.0",108.995479,34.266379,29,180,4,兴庆路,283696
陕AU7970,"2011-06-17 06:39:03.0",108.995427,34.264297,16,204,4,仁厚庄北路,298424
陕AU7970,"2011-06-17 06:39:33.0",108.993654,34.264159,25,272,4,新郭门,292089
陕AU7970,"2011-06-17 06:40:03.0",108.99158,34.264032,18,270,4,新郭门,293569
陕AU7970,"2011-06-17 06:40:33.0",108.990978,34.264092,0,0,7,新郭门,295051
陕AU7970,"2011-06-17 06:41:02.0",108.990989,34.264098,0,0,7,新郭门,296542
陕AU7970,"2011-06-17 06:41:32.0",108.990977,34.26409,0,0,7,新郭门,298028
陕AU7970,"2011-06-17 06:42:03.0",108.991002,34.264107,0,0,7,新郭门,291691
陕AU7970,"2011-06-17 06:42:33.0",108.990988,34.264099,0,0,7,新郭门,293169
陕AU7970,"2011-06-17 06:43:03.0",108.990992,34.264095,0,0,4,新郭门,294651
陕AU7970,"2011-06-17 06:43:33.0",108.990549,34.264057,0,0,4,新郭门,296147
陕AU7970,"2011-06-17 06:44:03.0",108.990557,34.264071,0,0,4,新郭门,297649
陕AU7970,"2011-06-17 06:44:33.0",108.990546,34.264054,0,0,4,新郭门,291313
陕AU7970,"2011-06-17 06:45:03.0",108.990551,34.264053,0,0,4,新郭门,292814
陕AU7970,"2011-06-17 06:45:33.0",108.991161,34.264313,3,44,4,新郭门,294321
陕AU7970,"2011-06-17 06:46:03.0",108.991034,34.264249,0,0,4,新郭门,295809
陕AU7970,"2011-06-17 06:46:32.0",108.989886,34.263429,7,228,4,新郭门,297290
陕AU7970,"2011-06-17 06:47:04.0",108.990307,34.263763,0,0,4,新郭门,298786
陕AU7970,"2011-06-17 06:47:34.0",108.990314,34.263838,0,0,4,新郭门,292958
陕AU7970,"2011-06-17 06:48:04.0",108.990307,34.263835,0,0,7,新郭门,294446
陕AU7970,"2011-06-17 06:48:34.0",108.990529,34.263948,0,0,7,新郭门,295921
陕AU7970,"2011-06-17 06:49:04.0",108.990335,34.263862,3,220,7,新郭门,297415
陕AU7970,"2011-06-17 06:49:34.0",108.990273,34.263961,0,0,7,新郭门,306108
陕AU7970,"2011-06-17 06:50:04.0",108.990511,34.264141,7,44,7,新郭门,300287
陕AU7970,"2011-06-17 06:50:34.0",108.991926,34.264871,0,0,7,二环路沿线商业经济带柿园路,301773
陕AU7970,"2011-06-17 06:51:04.0",108.990844,34.264143,0,0,7,新郭门,303274
陕AU7970,"2011-06-17 06:51:34.0",108.990527,34.263914,0,0,7,新郭门,304767
陕AU7970,"2011-06-17 06:52:04.0",108.993777,34.266247,0,0,7,柿园路,306269
陕AU7970,"2011-06-17 06:52:34.0",108.990376,34.263615,0,90,7,新郭门,299081
陕AU7970,"2011-06-17 06:53:04.0",108.990822,34.26399,3,44,7,新郭门,300446
陕AU7970,"2011-06-17 06:53:34.0",108.990859,34.264161,3,52,7,新郭门,301941
陕AU7970,"2011-06-17 06:54:04.0",108.990658,34.264116,1,42,7,新郭门,303433
陕AU7970,"2011-06-17 06:54:34.0",108.990594,34.263953,0,128,7,新郭门,304919
陕AU7970,"2011-06-17 06:55:04.0",108.990589,34.264016,0,188,7,新郭门,299987
陕AU7970,"2011-06-17 06:55:34.0",108.990527,34.264039,1,102,7,新郭门,301485
陕AU7970,"2011-06-17 06:56:04.0",108.990609,34.264067,1,112,7,新郭门,302975
陕AU7970,"2011-06-17 06:56:34.0",108.990644,34.264113,0,250,7,新郭门,304454
陕AU7970,"2011-06-17 06:57:04.0",108.990614,34.264046,0,0,7,新郭门,305969
陕AU7970,"2011-06-17 06:57:34.0",108.990621,34.264045,0,0,7,新郭门,300152
陕AU7970,"2011-06-17 06:58:04.0",108.99061,34.264039,0,0,7,新郭门,301640
陕AU7970,"2011-06-17 06:58:34.0",108.99063,34.264047,0,0,7,新郭门,303163
陕AU7970,"2011-06-17 06:59:04.0",108.990605,34.264039,0,0,7,新郭门,304603
陕AU7970,"2011-06-17 06:59:34.0",108.990822,34.264158,0,0,7,新郭门,299438
陕AU7970,"2011-06-17 07:00:04.0",108.990949,34.264288,0,0,7,新郭门,306722
陕AU7970,"2011-06-17 07:00:34.0",108.990487,34.264154,0,0,7,新郭门,308207
陕AU7970,"2011-06-17 07:01:04.0",108.990513,34.264162,0,0,7,新郭门,309750
陕AU7970,"2011-06-17 07:01:34.0",108.990489,34.264154,0,0,4,新郭门,311246
陕AU7970,"2011-06-17 07:02:04.0",108.990488,34.26415,0,0,4,新郭门,312731
陕AU7970,"2011-06-17 07:02:36.0",108.990109,34.264202,12,290,4,新郭门,314220
陕AU7970,"2011-06-17 07:03:05.0",108.988168,34.263484,0,0,4,龙渠堡,308294
陕AU7970,"2011-06-17 07:03:35.0",108.988113,34.26173,35,184,4,兴庆西路,309768
陕AU7970,"2011-06-17 07:04:05.0",108.986477,34.260084,1,260,4,卧龙巷,311261
陕AU7970,"2011-06-17 07:04:35.0",108.988655,34.260083,0,240,4,兴庆西路,312751
陕AU7970,"2011-06-17 07:05:05.0",108.988331,34.258529,44,178,4,咸宁西路,314248
陕AU7970,"2011-06-17 07:05:35.0",108.988197,34.255021,42,178,4,梧桐西道,307935
陕AU7970,"2011-06-17 07:06:05.0",108.988085,34.252007,18,188,4,文治路,309425
陕AU7970,"2011-06-17 07:06:35.0",108.988159,34.251521,25,176,4,文治路,310917
陕AU7970,"2011-06-17 07:07:05.0",108.984871,34.251147,46,272,4,经九路,312429
陕AU7970,"2011-06-17 07:07:35.0",108.980217,34.251153,38,268,4,太乙路,313917
陕AU7970,"2011-06-17 07:08:04.0",108.979445,34.249012,57,180,4,二环路沿线商业经济带太乙路,307111
陕AU7970,"2011-06-17 07:08:34.0",108.979357,34.244105,57,180,4,太乙路,310041
陕AU7970,"2011-06-17 07:09:04.0",108.978532,34.241381,35,264,4,太乙路,311092
陕AU7970,"2011-06-17 07:09:34.0",108.978004,34.241244,0,0,4,太乙路,312583
陕AU7970,"2011-06-17 07:10:04.0",108.979306,34.241334,29,82,4,太乙路,308123
陕AU7970,"2011-06-17 07:10:34.0",108.98327,34.241314,37,90,4,铁安一街,315455
陕AU7970,"2011-06-17 07:11:04.0",108.985545,34.241332,29,88,4,经九路,316929
陕AU7970,"2011-06-17 07:11:34.0",108.98796,34.241762,20,56,4,二环南路,318423
陕AU7970,"2011-06-17 07:12:04.0",108.988203,34.244591,38,0,4,化工南巷,320312
陕AU7970,"2011-06-17 07:12:36.0",108.988261,34.247621,38,0,4,友谊东路,321778
陕AU7970,"2011-06-17 07:13:06.0",108.98818,34.250084,24,358,4,学苑西道,314638
陕AU7970,"2011-06-17 07:13:35.0",108.988878,34.251008,18,84,4,学苑西道,316007
陕AU7970,"2011-06-17 07:14:05.0",108.992015,34.250981,24,92,4,咸宁西路,317504
陕AU7970,"2011-06-17 07:14:35.0",108.995159,34.251076,12,68,4,兴庆路,319014
陕AU7970,"2011-06-17 07:15:05.0",108.996138,34.251105,0,0,5,北沙坡街,320896
陕AU7970,"2011-06-17 07:15:35.0",108.996127,34.251101,0,0,5,北沙坡街,315188
陕AU7970,"2011-06-17 07:16:05.0",108.996973,34.251409,20,14,5,北沙坡街,316673
陕AU7970,"2011-06-17 07:16:35.0",108.99691,34.254663,46,358,5,兴庆路,318163
陕AU7970,"2011-06-17 07:17:05.0",108.996803,34.258238,51,2,5,咸宁西路,320031
陕AU7970,"2011-06-17 07:17:36.0",108.995687,34.261919,48,358,5,仁厚庄南路,321531
陕AU7970,"2011-06-17 07:18:06.0",108.995692,34.263302,31,0,4,兴庆路,315738
陕AU7970,"2011-06-17 07:18:36.0",108.99675,34.264155,29,84,4,仁厚庄北路,317224
陕AU7970,"2011-06-17 07:19:05.0",108.997977,34.264091,1,70,4,仁厚庄北路,318718
陕AU7970,"2011-06-17 07:19:35.0",108.997106,34.264121,33,272,5,仁厚庄北路,320218
陕AU7970,"2011-06-17 07:20:05.0",108.995703,34.26551,33,0,5,二环路沿线商业经济带互助路,315077
陕AU7970,"2011-06-17 07:20:35.0",108.995753,34.267799,14,354,5,兴庆路,322832
陕AU7970,"2011-06-17 07:21:05.0",108.995698,34.268466,1,332,5,兴庆北路,323835
陕AU7970,"2011-06-17 07:21:35.0",108.995632,34.268721,1,176,5,兴庆北路,325340
陕AU7970,"2011-06-17 07:22:05.0",108.995407,34.267395,27,180,5,永嘉巷,326832
陕AU7970,"2011-06-17 07:22:36.0",108.995463,34.265788,25,176,5,互助路,328697
陕AU7970,"2011-06-17 07:23:06.0",108.995436,34.264275,12,208,5,仁厚庄北路,322408
陕AU7970,"2011-06-17 07:23:36.0",108.992926,34.263985,24,270,5,新郭门,323924
陕AU7970,"2011-06-17 07:24:06.0",108.990145,34.264033,20,274,5,新郭门,325420
陕AU7970,"2011-06-17 07:24:36.0",108.988364,34.264229,14,324,5,龙渠堡,326918
陕AU7970,"2011-06-17 07:25:05.0",108.986753,34.264111,11,244,5,二环路沿线商业经济带龙渠堡,328425
陕AU7970,"2011-06-17 07:25:35.0",108.985124,34.263839,14,270,5,龙渠堡,329926
陕AU7970,"2011-06-17 07:26:05.0",108.984916,34.263895,0,0,4,龙渠堡,323999
陕AU7970,"2011-06-17 07:26:35.0",108.985145,34.263875,14,82,4,龙渠堡,325497
陕AU7970,"2011-06-17 07:27:05.0",108.986286,34.263917,16,176,5,龙渠堡,327002
陕AU7970,"2011-06-17 07:27:35.0",108.986358,34.26304,0,0,5,龙渠堡,328523
陕AU7970,"2011-06-17 07:28:05.0",108.986291,34.263143,3,10,5,龙渠堡,330023
陕AU7970,"2011-06-17 07:28:35.0",108.986403,34.263076,0,116,5,龙渠堡,324221
陕AU7970,"2011-06-17 07:29:05.0",108.986378,34.263253,1,252,5,龙渠堡,326103
陕AU7970,"2011-06-17 07:29:35.0",108.986354,34.263181,0,316,5,龙渠堡,327610
陕AU7970,"2011-06-17 07:30:05.0",108.986371,34.263209,0,0,5,龙渠堡,323178
陕AU7970,"2011-06-17 07:30:34.0",108.986359,34.263209,0,0,5,龙渠堡,330497
陕AU7970,"2011-06-17 07:31:04.0",108.986399,34.263256,0,244,5,龙渠堡,332003
陕AU7970,"2011-06-17 07:31:34.0",108.986418,34.263263,0,0,5,龙渠堡,333509
陕AU7970,"2011-06-17 07:32:04.0",108.986423,34.263267,0,0,5,龙渠堡,335388
陕AU7970,"2011-06-17 07:32:34.0",108.986148,34.264027,20,270,5,龙渠堡,336889
陕AU7970,"2011-06-17 07:33:06.0",108.983615,34.263674,24,260,5,大新巷,337527
陕AU7970,"2011-06-17 07:33:36.0",108.982245,34.263396,12,270,5,大新巷,331119
陕AU7970,"2011-06-17 07:34:06.0",108.980901,34.263204,11,256,5,东关南街,332628
陕AU7970,"2011-06-17 07:34:36.0",108.980586,34.264158,12,12,5,东关南街,334513
陕AU7970,"2011-06-17 07:35:06.0",108.980383,34.265527,0,0,5,东关正街,335997
陕AU7970,"2011-06-17 07:35:35.0",108.980377,34.266385,9,22,5,炮房街,330699
陕AU7970,"2011-06-17 07:36:05.0",108.980595,34.266829,0,0,5,炮房街,332198
陕AU7970,"2011-06-17 07:36:35.0",108.978799,34.266949,18,270,5,环成东路,333678
陕AU7970,"2011-06-17 07:37:05.0",108.977014,34.266987,16,280,5,昌仁里,335202
陕AU7970,"2011-06-17 07:37:35.0",108.975238,34.267014,9,276,5,昌仁里,336696
陕AU7970,"2011-06-17 07:38:07.0",108.97353,34.267339,25,286,5,尚勤路,330859
陕AU7970,"2011-06-17 07:38:37.0",108.972348,34.268011,33,2,5,东一路,332365
陕AU7970,"2011-06-17 07:39:07.0",108.972474,34.270999,38,0,5,东新街,333854
陕AU7970,"2011-06-17 07:39:37.0",108.972438,34.271289,9,358,5,二环路沿线商业经济带东新街,335352
陕AU7970,"2011-06-17 07:40:07.0",108.972409,34.27226,7,0,5,东二路,336843
陕AU7970,"2011-06-17 07:40:37.0",108.972406,34.272891,3,356,5,东二路,337891
陕AU7970,"2011-06-17 07:41:07.0",108.972439,34.2736,14,0,5,东三路,339453
陕AU7970,"2011-06-17 07:41:36.0",108.972453,34.275017,31,358,5,东四路,340857
陕AU7970,"2011-06-17 07:42:06.0",108.972537,34.277003,0,0,5,二环路沿线商业经济带,342386
陕AU7970,"2011-06-17 07:42:36.0",108.97254,34.277556,20,300,5,东六路,345299
陕AU7970,"2011-06-17 07:43:06.0",108.970361,34.277314,18,266,5,东五路,345385
陕AU7970,"2011-06-17 07:43:36.0",108.969331,34.277185,5,256,5,解放路,339081
陕AU7970,"2011-06-17 07:44:06.0",108.968688,34.277076,11,254,5,解放路,340569
陕AU7970,"2011-06-17 07:44:36.0",108.967563,34.276927,3,252,5,西五路,342464
陕AU7970,"2011-06-17 07:45:06.0",108.967427,34.2769,0,0,5,尚德路,343938
陕AU7970,"2011-06-17 07:45:36.0",108.967207,34.276826,18,262,5,尚德路,345430
陕AU7970,"2011-06-17 07:46:06.0",108.966359,34.276746,0,0,5,西五路,339122
陕AU7970,"2011-06-17 07:46:36.0",108.966361,34.276751,0,0,5,西五路,340629
陕AU7970,"2011-06-17 07:47:05.0",108.965742,34.276672,0,0,5,西五路,342124
陕AU7970,"2011-06-17 07:47:35.0",108.965123,34.276739,12,276,5,西五路,343620
陕AU7970,"2011-06-17 07:48:06.0",108.964867,34.275132,0,0,5,西五路,345132
陕AU7970,"2011-06-17 07:48:36.0",108.964864,34.275133,0,0,5,西五路,338340
陕AU7970,"2011-06-17 07:49:06.0",108.964859,34.275133,0,0,5,西五路,341197
陕AU7970,"2011-06-17 07:49:36.0",108.964863,34.275135,0,0,5,西五路,342698
陕AU7970,"2011-06-17 07:50:06.0",108.964841,34.27512,0,0,5,西五路,344195
陕AU7970,"2011-06-17 07:50:36.0",108.964858,34.275134,0,0,5,西五路,352857
陕AU7970,"2011-06-17 07:51:06.0",108.96486,34.275132,0,0,5,西五路,347110
陕AU7970,"2011-06-17 07:51:36.0",108.96486,34.275138,0,0,5,西五路,348589
陕AU7970,"2011-06-17 07:52:05.0",108.964862,34.275139,0,0,5,西五路,350095
陕AU7970,"2011-06-17 07:52:35.0",108.964843,34.275122,0,0,5,西五路,351954
陕AU7970,"2011-06-17 07:53:06.0",108.964863,34.275135,0,0,5,西五路,345657
陕AU7970,"2011-06-17 07:53:36.0",108.964845,34.275121,0,0,5,西五路,345919
陕AU7970,"2011-06-17 07:54:06.0",108.959775,34.275118,5,274,5,北新街,347671
陕AU7970,"2011-06-17 07:54:36.0",108.959116,34.276792,5,276,5,西五路,349159
陕AU7970,"2011-06-17 07:55:06.0",108.958902,34.276819,0,0,5,西五路,350650
陕AU7970,"2011-06-17 07:55:36.0",108.958638,34.276843,0,0,5,西五路,352142
陕AU7970,"2011-06-17 07:56:06.0",108.958034,34.276876,3,266,5,西五路,346856
陕AU7970,"2011-06-17 07:56:36.0",108.957573,34.276896,7,270,5,西五路,348352
陕AU7970,"2011-06-17 07:57:06.0",108.956778,34.276925,7,276,5,西五路,349849
陕AU7970,"2011-06-17 07:57:35.0",108.955964,34.27693,7,274,5,西五路,351715
